method,budget_bpw,layer,expert_id,expert_stratum,invocations,mean,median
rrq_raw_homogeneous,1.0,0,8,cold,1,0.5151019096374512,0.5151019096374512
rrq_raw_homogeneous,1.0,0,17,cold,4,0.5157118737697601,0.54570072889328
rrq_raw_homogeneous,1.0,0,22,median,4,0.45262426137924194,0.45560839772224426
rrq_raw_homogeneous,1.0,0,114,median,1,0.5127706527709961,0.5127706527709961
rrq_raw_homogeneous,1.0,0,158,median,4,0.4434344917535782,0.45928969979286194
rrq_raw_homogeneous,1.0,0,164,cold,3,0.5313145120938619,0.5283282399177551
rrq_raw_homogeneous,1.0,0,181,hot,4,0.4214836210012436,0.3801277279853821
rrq_raw_homogeneous,1.0,0,206,hot,4,0.570070743560791,0.5972432196140289
rrq_raw_homogeneous,1.0,0,238,hot,4,0.4392978996038437,0.3976653516292572
rrq_raw_homogeneous,1.0,0,248,cold,4,0.36777862906455994,0.4378451406955719
rrq_raw_homogeneous,1.0,0,252,hot,4,0.8089055866003036,0.8434054851531982
rrq_raw_homogeneous,1.0,4,28,hot,4,0.4385012239217758,0.444238543510437
rrq_raw_homogeneous,1.0,4,36,median,4,0.33890900015830994,0.3271421194076538
rrq_raw_homogeneous,1.0,4,82,median,4,0.479877308011055,0.5210246443748474
rrq_raw_homogeneous,1.0,4,111,cold,1,0.4133724570274353,0.4133724570274353
rrq_raw_homogeneous,1.0,4,129,hot,4,0.39692845940589905,0.41359102725982666
rrq_raw_homogeneous,1.0,4,134,hot,4,0.397024929523468,0.4114844799041748
rrq_raw_homogeneous,1.0,4,143,cold,1,0.32493656873703003,0.32493656873703003
rrq_raw_homogeneous,1.0,4,154,hot,4,0.37642136216163635,0.3770052492618561
rrq_raw_homogeneous,1.0,4,190,median,4,0.4038457125425339,0.4077676236629486
rrq_raw_homogeneous,1.0,4,193,median,4,0.3291633725166321,0.31924739480018616
rrq_raw_homogeneous,1.0,20,30,cold,1,0.2406768798828125,0.2406768798828125
rrq_raw_homogeneous,1.0,20,44,median,3,0.3344612717628479,0.28276926279067993
rrq_raw_homogeneous,1.0,20,45,median,1,0.2969778776168823,0.2969778776168823
rrq_raw_homogeneous,1.0,20,72,hot,4,0.3576139062643051,0.3552270531654358
rrq_raw_homogeneous,1.0,20,142,median,3,0.509536623954773,0.42715370655059814
rrq_raw_homogeneous,1.0,20,148,hot,4,0.3864530771970749,0.38381361961364746
rrq_raw_homogeneous,1.0,20,232,hot,4,0.45744623243808746,0.4567181169986725
rrq_raw_homogeneous,1.0,20,240,hot,4,0.454133003950119,0.392716646194458
rrq_raw_homogeneous,1.0,39,22,hot,4,0.3464635908603668,0.36653628945350647
rrq_raw_homogeneous,1.0,39,37,median,4,0.4959748387336731,0.49891677498817444
rrq_raw_homogeneous,1.0,39,43,cold,2,0.314007043838501,0.314007043838501
rrq_raw_homogeneous,1.0,39,55,median,4,0.3616422563791275,0.40814509987831116
rrq_raw_homogeneous,1.0,39,70,hot,4,0.4103471338748932,0.35104915499687195
rrq_raw_homogeneous,1.0,39,147,median,4,0.4207908660173416,0.4133993685245514
rrq_raw_homogeneous,1.0,39,189,hot,4,0.4308590888977051,0.4266086518764496
rrq_raw_homogeneous,1.0,39,193,median,4,0.4615630805492401,0.49358177185058594
rrq_raw_homogeneous,1.0,39,235,hot,4,0.4331261068582535,0.45660164952278137
rrq_raw_homogeneous,1.25,0,1,median,4,0.5292655676603317,0.5185548067092896
rrq_raw_homogeneous,1.25,0,8,cold,1,0.5151019096374512,0.5151019096374512
rrq_raw_homogeneous,1.25,0,17,cold,4,0.5157118737697601,0.54570072889328
rrq_raw_homogeneous,1.25,0,22,median,4,0.45262426137924194,0.45560839772224426
rrq_raw_homogeneous,1.25,0,114,median,1,0.5127706527709961,0.5127706527709961
rrq_raw_homogeneous,1.25,0,158,median,4,0.4434344917535782,0.45928969979286194
rrq_raw_homogeneous,1.25,0,164,cold,3,0.5313145120938619,0.5283282399177551
rrq_raw_homogeneous,1.25,0,181,hot,4,0.4214836210012436,0.3801277279853821
rrq_raw_homogeneous,1.25,0,206,hot,4,0.570070743560791,0.5972432196140289
rrq_raw_homogeneous,1.25,0,238,hot,4,0.4392978996038437,0.3976653516292572
rrq_raw_homogeneous,1.25,0,248,cold,4,0.36777862906455994,0.4378451406955719
rrq_raw_homogeneous,1.25,0,252,hot,4,0.8089055866003036,0.8434054851531982
rrq_raw_homogeneous,1.25,4,28,hot,4,0.4385012239217758,0.444238543510437
rrq_raw_homogeneous,1.25,4,36,median,4,0.33890900015830994,0.3271421194076538
rrq_raw_homogeneous,1.25,4,82,median,4,0.479877308011055,0.5210246443748474
rrq_raw_homogeneous,1.25,4,111,cold,1,0.4133724570274353,0.4133724570274353
rrq_raw_homogeneous,1.25,4,129,hot,4,0.39692845940589905,0.41359102725982666
rrq_raw_homogeneous,1.25,4,134,hot,4,0.397024929523468,0.4114844799041748
rrq_raw_homogeneous,1.25,4,143,cold,1,0.32493656873703003,0.32493656873703003
rrq_raw_homogeneous,1.25,4,154,hot,4,0.37642136216163635,0.3770052492618561
rrq_raw_homogeneous,1.25,4,190,median,4,0.4038457125425339,0.4077676236629486
rrq_raw_homogeneous,1.25,4,193,median,4,0.3291633725166321,0.31924739480018616
rrq_raw_homogeneous,1.25,20,30,cold,1,0.2406768798828125,0.2406768798828125
rrq_raw_homogeneous,1.25,20,44,median,3,0.3344612717628479,0.28276926279067993
rrq_raw_homogeneous,1.25,20,45,median,1,0.2969778776168823,0.2969778776168823
rrq_raw_homogeneous,1.25,20,72,hot,4,0.3576139062643051,0.3552270531654358
rrq_raw_homogeneous,1.25,20,142,median,3,0.509536623954773,0.42715370655059814
rrq_raw_homogeneous,1.25,20,148,hot,4,0.3864530771970749,0.38381361961364746
rrq_raw_homogeneous,1.25,20,232,hot,4,0.45744623243808746,0.4567181169986725
rrq_raw_homogeneous,1.25,20,240,hot,4,0.454133003950119,0.392716646194458
rrq_raw_homogeneous,1.25,39,22,hot,4,0.3464635908603668,0.36653628945350647
rrq_raw_homogeneous,1.25,39,37,median,4,0.4959748387336731,0.49891677498817444
rrq_raw_homogeneous,1.25,39,43,cold,2,0.314007043838501,0.314007043838501
rrq_raw_homogeneous,1.25,39,55,median,4,0.3616422563791275,0.40814509987831116
rrq_raw_homogeneous,1.25,39,70,hot,4,0.4103471338748932,0.35104915499687195
rrq_raw_homogeneous,1.25,39,147,median,4,0.4207908660173416,0.4133993685245514
rrq_raw_homogeneous,1.25,39,189,hot,4,0.4308590888977051,0.4266086518764496
rrq_raw_homogeneous,1.25,39,193,median,4,0.4615630805492401,0.49358177185058594
rrq_raw_homogeneous,1.25,39,235,hot,4,0.4331261068582535,0.45660164952278137
rrq_raw_homogeneous,1.5,0,1,median,4,0.5292655676603317,0.5185548067092896
rrq_raw_homogeneous,1.5,0,8,cold,1,0.5151019096374512,0.5151019096374512
rrq_raw_homogeneous,1.5,0,17,cold,4,0.5157118737697601,0.54570072889328
rrq_raw_homogeneous,1.5,0,22,median,4,0.45262426137924194,0.45560839772224426
rrq_raw_homogeneous,1.5,0,114,median,1,0.5127706527709961,0.5127706527709961
rrq_raw_homogeneous,1.5,0,158,median,4,0.4434344917535782,0.45928969979286194
rrq_raw_homogeneous,1.5,0,164,cold,3,0.5313145120938619,0.5283282399177551
rrq_raw_homogeneous,1.5,0,181,hot,4,0.4214836210012436,0.3801277279853821
rrq_raw_homogeneous,1.5,0,206,hot,4,0.570070743560791,0.5972432196140289
rrq_raw_homogeneous,1.5,0,238,hot,4,0.4392978996038437,0.3976653516292572
rrq_raw_homogeneous,1.5,0,248,cold,4,0.36777862906455994,0.4378451406955719
rrq_raw_homogeneous,1.5,0,252,hot,4,0.8089055866003036,0.8434054851531982
rrq_raw_homogeneous,1.5,4,28,hot,4,0.4385012239217758,0.444238543510437
rrq_raw_homogeneous,1.5,4,36,median,4,0.33890900015830994,0.3271421194076538
rrq_raw_homogeneous,1.5,4,82,median,4,0.479877308011055,0.5210246443748474
rrq_raw_homogeneous,1.5,4,111,cold,1,0.4133724570274353,0.4133724570274353
rrq_raw_homogeneous,1.5,4,129,hot,4,0.39692845940589905,0.41359102725982666
rrq_raw_homogeneous,1.5,4,134,hot,4,0.397024929523468,0.4114844799041748
rrq_raw_homogeneous,1.5,4,143,cold,1,0.32493656873703003,0.32493656873703003
rrq_raw_homogeneous,1.5,4,154,hot,4,0.37642136216163635,0.3770052492618561
rrq_raw_homogeneous,1.5,4,190,median,4,0.4038457125425339,0.4077676236629486
rrq_raw_homogeneous,1.5,4,193,median,4,0.3291633725166321,0.31924739480018616
rrq_raw_homogeneous,1.5,20,30,cold,1,0.2406768798828125,0.2406768798828125
rrq_raw_homogeneous,1.5,20,44,median,3,0.3344612717628479,0.28276926279067993
rrq_raw_homogeneous,1.5,20,45,median,1,0.2969778776168823,0.2969778776168823
rrq_raw_homogeneous,1.5,20,72,hot,4,0.3576139062643051,0.3552270531654358
rrq_raw_homogeneous,1.5,20,142,median,3,0.509536623954773,0.42715370655059814
rrq_raw_homogeneous,1.5,20,148,hot,4,0.3864530771970749,0.38381361961364746
rrq_raw_homogeneous,1.5,20,232,hot,4,0.45744623243808746,0.4567181169986725
rrq_raw_homogeneous,1.5,20,240,hot,4,0.454133003950119,0.392716646194458
rrq_raw_homogeneous,1.5,39,22,hot,4,0.3464635908603668,0.36653628945350647
rrq_raw_homogeneous,1.5,39,37,median,4,0.4959748387336731,0.49891677498817444
rrq_raw_homogeneous,1.5,39,43,cold,2,0.314007043838501,0.314007043838501
rrq_raw_homogeneous,1.5,39,55,median,4,0.3616422563791275,0.40814509987831116
rrq_raw_homogeneous,1.5,39,70,hot,4,0.4103471338748932,0.35104915499687195
rrq_raw_homogeneous,1.5,39,147,median,4,0.4207908660173416,0.4133993685245514
rrq_raw_homogeneous,1.5,39,189,hot,4,0.4308590888977051,0.4266086518764496
rrq_raw_homogeneous,1.5,39,193,median,4,0.4615630805492401,0.49358177185058594
rrq_raw_homogeneous,1.5,39,235,hot,4,0.4331261068582535,0.45660164952278137
rrq_raw_homogeneous,2.0,0,1,median,4,0.687128335237503,0.7025443911552429
rrq_raw_homogeneous,2.0,0,8,cold,1,0.7479076981544495,0.7479076981544495
rrq_raw_homogeneous,2.0,0,17,cold,4,0.6998632699251175,0.6738302707672119
rrq_raw_homogeneous,2.0,0,22,median,4,0.7406432032585144,0.7032116651535034
rrq_raw_homogeneous,2.0,0,114,median,1,0.7477129101753235,0.7477129101753235
rrq_raw_homogeneous,2.0,0,158,median,4,0.6498232334852219,0.6634747385978699
rrq_raw_homogeneous,2.0,0,164,cold,3,0.6939374009768168,0.7010743618011475
rrq_raw_homogeneous,2.0,0,181,hot,4,0.7440854012966156,0.7230350971221924
rrq_raw_homogeneous,2.0,0,206,hot,4,0.8200764954090118,0.831475704908371
rrq_raw_homogeneous,2.0,0,238,hot,4,0.7094603478908539,0.7007756233215332
rrq_raw_homogeneous,2.0,0,248,cold,4,0.5750284045934677,0.6382666826248169
rrq_raw_homogeneous,2.0,0,252,hot,4,0.9087628573179245,0.9298857152462006
rrq_raw_homogeneous,2.0,4,28,hot,4,0.5850183516740799,0.6150344014167786
rrq_raw_homogeneous,2.0,4,36,median,4,0.5213133841753006,0.5381922721862793
rrq_raw_homogeneous,2.0,4,82,median,4,0.6256716400384903,0.642399251461029
rrq_raw_homogeneous,2.0,4,111,cold,1,0.6114574670791626,0.6114574670791626
rrq_raw_homogeneous,2.0,4,129,hot,4,0.6295494884252548,0.6372226476669312
rrq_raw_homogeneous,2.0,4,134,hot,4,0.5702450573444366,0.5747675001621246
rrq_raw_homogeneous,2.0,4,143,cold,1,0.5196102857589722,0.5196102857589722
rrq_raw_homogeneous,2.0,4,154,hot,4,0.6311776787042618,0.6554424464702606
rrq_raw_homogeneous,2.0,4,190,median,4,0.6436910033226013,0.6505051255226135
rrq_raw_homogeneous,2.0,4,193,median,4,0.5719368010759354,0.5336662828922272
rrq_raw_homogeneous,2.0,20,30,cold,1,0.5161563158035278,0.5161563158035278
rrq_raw_homogeneous,2.0,20,44,median,3,0.5832575758298238,0.5212326049804688
rrq_raw_homogeneous,2.0,20,45,median,1,0.5585274696350098,0.5585274696350098
rrq_raw_homogeneous,2.0,20,72,hot,4,0.6512999534606934,0.6447087824344635
rrq_raw_homogeneous,2.0,20,142,median,3,0.6853254238764445,0.6335018277168274
rrq_raw_homogeneous,2.0,20,148,hot,4,0.6410234868526459,0.655782163143158
rrq_raw_homogeneous,2.0,20,232,hot,4,0.6768657267093658,0.686306357383728
rrq_raw_homogeneous,2.0,20,240,hot,4,0.6433291733264923,0.6168205440044403
rrq_raw_homogeneous,2.0,39,22,hot,4,0.5645688772201538,0.5462424755096436
rrq_raw_homogeneous,2.0,39,37,median,4,0.6527175605297089,0.6696062088012695
rrq_raw_homogeneous,2.0,39,43,cold,2,0.5128087401390076,0.5128087401390076
rrq_raw_homogeneous,2.0,39,55,median,4,0.5821218937635422,0.5926752984523773
rrq_raw_homogeneous,2.0,39,70,hot,4,0.7369411140680313,0.7384205460548401
rrq_raw_homogeneous,2.0,39,147,median,4,0.7277748882770538,0.7453886568546295
rrq_raw_homogeneous,2.0,39,189,hot,4,0.5795615017414093,0.6000198721885681
rrq_raw_homogeneous,2.0,39,193,median,4,0.7131094485521317,0.7072180211544037
rrq_raw_homogeneous,2.0,39,235,hot,4,0.6017207205295563,0.6124508678913116
rrq_raw_homogeneous,2.25,0,1,median,4,0.687128335237503,0.7025443911552429
rrq_raw_homogeneous,2.25,0,8,cold,1,0.7479076981544495,0.7479076981544495
rrq_raw_homogeneous,2.25,0,17,cold,4,0.6998632699251175,0.6738302707672119
rrq_raw_homogeneous,2.25,0,22,median,4,0.7406432032585144,0.7032116651535034
rrq_raw_homogeneous,2.25,0,114,median,1,0.7477129101753235,0.7477129101753235
rrq_raw_homogeneous,2.25,0,158,median,4,0.6498232334852219,0.6634747385978699
rrq_raw_homogeneous,2.25,0,164,cold,3,0.6939374009768168,0.7010743618011475
rrq_raw_homogeneous,2.25,0,181,hot,4,0.7440854012966156,0.7230350971221924
rrq_raw_homogeneous,2.25,0,206,hot,4,0.8200764954090118,0.831475704908371
rrq_raw_homogeneous,2.25,0,238,hot,4,0.7094603478908539,0.7007756233215332
rrq_raw_homogeneous,2.25,0,248,cold,4,0.5750284045934677,0.6382666826248169
rrq_raw_homogeneous,2.25,0,252,hot,4,0.9087628573179245,0.9298857152462006
rrq_raw_homogeneous,2.25,4,28,hot,4,0.5850183516740799,0.6150344014167786
rrq_raw_homogeneous,2.25,4,36,median,4,0.5213133841753006,0.5381922721862793
rrq_raw_homogeneous,2.25,4,82,median,4,0.6256716400384903,0.642399251461029
rrq_raw_homogeneous,2.25,4,111,cold,1,0.6114574670791626,0.6114574670791626
rrq_raw_homogeneous,2.25,4,129,hot,4,0.6295494884252548,0.6372226476669312
rrq_raw_homogeneous,2.25,4,134,hot,4,0.5702450573444366,0.5747675001621246
rrq_raw_homogeneous,2.25,4,143,cold,1,0.5196102857589722,0.5196102857589722
rrq_raw_homogeneous,2.25,4,154,hot,4,0.6311776787042618,0.6554424464702606
rrq_raw_homogeneous,2.25,4,190,median,4,0.6436910033226013,0.6505051255226135
rrq_raw_homogeneous,2.25,4,193,median,4,0.5719368010759354,0.5336662828922272
rrq_raw_homogeneous,2.25,20,30,cold,1,0.5161563158035278,0.5161563158035278
rrq_raw_homogeneous,2.25,20,44,median,3,0.5832575758298238,0.5212326049804688
rrq_raw_homogeneous,2.25,20,45,median,1,0.5585274696350098,0.5585274696350098
rrq_raw_homogeneous,2.25,20,72,hot,4,0.6512999534606934,0.6447087824344635
rrq_raw_homogeneous,2.25,20,142,median,3,0.6853254238764445,0.6335018277168274
rrq_raw_homogeneous,2.25,20,148,hot,4,0.6410234868526459,0.655782163143158
rrq_raw_homogeneous,2.25,20,232,hot,4,0.6768657267093658,0.686306357383728
rrq_raw_homogeneous,2.25,20,240,hot,4,0.6433291733264923,0.6168205440044403
rrq_raw_homogeneous,2.25,39,22,hot,4,0.5645688772201538,0.5462424755096436
rrq_raw_homogeneous,2.25,39,37,median,4,0.6527175605297089,0.6696062088012695
rrq_raw_homogeneous,2.25,39,43,cold,2,0.5128087401390076,0.5128087401390076
rrq_raw_homogeneous,2.25,39,55,median,4,0.5821218937635422,0.5926752984523773
rrq_raw_homogeneous,2.25,39,70,hot,4,0.7369411140680313,0.7384205460548401
rrq_raw_homogeneous,2.25,39,147,median,4,0.7277748882770538,0.7453886568546295
rrq_raw_homogeneous,2.25,39,189,hot,4,0.5795615017414093,0.6000198721885681
rrq_raw_homogeneous,2.25,39,193,median,4,0.7131094485521317,0.7072180211544037
rrq_raw_homogeneous,2.25,39,235,hot,4,0.6017207205295563,0.6124508678913116
rrq_raw_homogeneous,3.0,0,1,median,4,0.7745159268379211,0.7733721137046814
rrq_raw_homogeneous,3.0,0,8,cold,1,0.8742247819900513,0.8742247819900513
rrq_raw_homogeneous,3.0,0,17,cold,4,0.7869436889886856,0.8287167251110077
rrq_raw_homogeneous,3.0,0,22,median,4,0.8468745946884155,0.8465943038463593
rrq_raw_homogeneous,3.0,0,114,median,1,0.88643878698349,0.88643878698349
rrq_raw_homogeneous,3.0,0,158,median,4,0.8023059070110321,0.8166585266590118
rrq_raw_homogeneous,3.0,0,164,cold,3,0.8121801614761353,0.8096720576286316
rrq_raw_homogeneous,3.0,0,181,hot,4,0.838345542550087,0.8263461589813232
rrq_raw_homogeneous,3.0,0,206,hot,4,0.8925722688436508,0.9026330709457397
rrq_raw_homogeneous,3.0,0,238,hot,4,0.8664361089468002,0.8749565482139587
rrq_raw_homogeneous,3.0,0,248,cold,4,0.7052203714847565,0.7689241468906403
rrq_raw_homogeneous,3.0,0,252,hot,4,0.9506368041038513,0.9564687609672546
rrq_raw_homogeneous,3.0,4,28,hot,4,0.760557234287262,0.7648707032203674
rrq_raw_homogeneous,3.0,4,36,median,4,0.7561099231243134,0.7488558292388916
rrq_raw_homogeneous,3.0,4,82,median,4,0.7853605002164841,0.7984643876552582
rrq_raw_homogeneous,3.0,4,111,cold,1,0.7195912599563599,0.7195912599563599
rrq_raw_homogeneous,3.0,4,129,hot,4,0.8159971386194229,0.810351699590683
rrq_raw_homogeneous,3.0,4,134,hot,4,0.7577570229768753,0.7740719616413116
rrq_raw_homogeneous,3.0,4,143,cold,1,0.6488864421844482,0.6488864421844482
rrq_raw_homogeneous,3.0,4,154,hot,4,0.7786464393138885,0.7962879538536072
rrq_raw_homogeneous,3.0,4,190,median,4,0.84347964823246,0.8534904420375824
rrq_raw_homogeneous,3.0,4,193,median,4,0.6951701492071152,0.6517452597618103
rrq_raw_homogeneous,3.0,20,30,cold,1,0.7226160168647766,0.7226160168647766
rrq_raw_homogeneous,3.0,20,44,median,3,0.6953925689061483,0.7370685338973999
rrq_raw_homogeneous,3.0,20,45,median,1,0.6860019564628601,0.6860019564628601
rrq_raw_homogeneous,3.0,20,72,hot,4,0.8192037642002106,0.8080737888813019
rrq_raw_homogeneous,3.0,20,142,median,3,0.8170257806777954,0.7969024777412415
rrq_raw_homogeneous,3.0,20,148,hot,4,0.7959745228290558,0.7900188565254211
rrq_raw_homogeneous,3.0,20,232,hot,4,0.782644659280777,0.774198591709137
rrq_raw_homogeneous,3.0,20,240,hot,4,0.7542570531368256,0.7847634553909302
rrq_raw_homogeneous,3.0,39,22,hot,4,0.7479759305715561,0.7620935440063477
rrq_raw_homogeneous,3.0,39,37,median,4,0.777878612279892,0.7872937023639679
rrq_raw_homogeneous,3.0,39,43,cold,2,0.6595565676689148,0.6595565676689148
rrq_raw_homogeneous,3.0,39,55,median,4,0.6975811719894409,0.7013053596019745
rrq_raw_homogeneous,3.0,39,70,hot,4,0.8518562465906143,0.837926983833313
rrq_raw_homogeneous,3.0,39,147,median,4,0.8405031263828278,0.8443364500999451
rrq_raw_homogeneous,3.0,39,189,hot,4,0.6980134546756744,0.750647246837616
rrq_raw_homogeneous,3.0,39,193,median,4,0.8038452863693237,0.8206809163093567
rrq_raw_homogeneous,3.0,39,235,hot,4,0.7260155975818634,0.7212916612625122
rrq_raw_homogeneous,4.0,0,1,median,4,0.9102022498846054,0.9096314311027527
rrq_raw_homogeneous,4.0,0,8,cold,1,0.9690824151039124,0.9690824151039124
rrq_raw_homogeneous,4.0,0,17,cold,4,0.9420428425073624,0.9405640065670013
rrq_raw_homogeneous,4.0,0,22,median,4,0.9572230279445648,0.9563494920730591
rrq_raw_homogeneous,4.0,0,114,median,1,0.9718823432922363,0.9718823432922363
rrq_raw_homogeneous,4.0,0,158,median,4,0.9418502599000931,0.9367659986019135
rrq_raw_homogeneous,4.0,0,164,cold,3,0.9569580753644308,0.9656729698181152
rrq_raw_homogeneous,4.0,0,181,hot,4,0.9463202953338623,0.9422667622566223
rrq_raw_homogeneous,4.0,0,206,hot,4,0.972335934638977,0.9769484400749207
rrq_raw_homogeneous,4.0,0,238,hot,4,0.9709197133779526,0.9678345322608948
rrq_raw_homogeneous,4.0,0,248,cold,4,0.8923434466123581,0.9053142368793488
rrq_raw_homogeneous,4.0,0,252,hot,4,0.9836183935403824,0.9831973910331726
rrq_raw_homogeneous,4.0,4,28,hot,4,0.9199431091547012,0.9252998232841492
rrq_raw_homogeneous,4.0,4,36,median,4,0.9118966907262802,0.9142698645591736
rrq_raw_homogeneous,4.0,4,82,median,4,0.931154802441597,0.9307168424129486
rrq_raw_homogeneous,4.0,4,111,cold,1,0.9021888971328735,0.9021888971328735
rrq_raw_homogeneous,4.0,4,129,hot,4,0.9204759746789932,0.9148428440093994
rrq_raw_homogeneous,4.0,4,134,hot,4,0.9293399453163147,0.924282968044281
rrq_raw_homogeneous,4.0,4,143,cold,1,0.8096156716346741,0.8096156716346741
rrq_raw_homogeneous,4.0,4,154,hot,4,0.9467306286096573,0.9528580605983734
rrq_raw_homogeneous,4.0,4,190,median,4,0.9526297897100449,0.947561651468277
rrq_raw_homogeneous,4.0,4,193,median,4,0.9181195348501205,0.9132649004459381
rrq_raw_homogeneous,4.0,20,30,cold,1,0.9308602213859558,0.9308602213859558
rrq_raw_homogeneous,4.0,20,44,median,3,0.9093494017918905,0.8984198570251465
rrq_raw_homogeneous,4.0,20,45,median,1,0.9378722906112671,0.9378722906112671
rrq_raw_homogeneous,4.0,20,72,hot,4,0.9359961301088333,0.9429189264774323
rrq_raw_homogeneous,4.0,20,142,median,3,0.9289686878522238,0.929254412651062
rrq_raw_homogeneous,4.0,20,148,hot,4,0.9373264610767365,0.9319057166576385
rrq_raw_homogeneous,4.0,20,232,hot,4,0.9370004832744598,0.948002427816391
rrq_raw_homogeneous,4.0,20,240,hot,4,0.9236694127321243,0.9263972043991089
