layout_id,mean_budget_quanta_per_expert,layer,recovery_p10,recovery_median,recovery_p90,groups
q2q4_monolithic_same_solver_reference,1152,20,0.9839239931194605,0.990877622804009,0.9981276855600125,32
q2q4_monolithic_same_solver_reference,1152,39,0.9893327622560807,0.996245934477089,0.9989605047463549,32
q2q4_monolithic_same_solver_reference,1184,0,0.9994155986282972,0.9998832438958434,0.9999578332333489,32
q2q4_monolithic_same_solver_reference,1184,4,0.9913470531973577,0.9955090263983715,0.9983688626242918,32
q2q4_monolithic_same_solver_reference,1184,20,0.9854656363836235,0.9917287388629725,0.9982526844504784,32
q2q4_monolithic_same_solver_reference,1184,39,0.99048924615367,0.9965764121086671,0.9990360965926323,32
q2q4_monolithic_same_solver_reference,1216,0,0.9995176333548517,0.9999038650677736,0.9999664301765062,32
q2q4_monolithic_same_solver_reference,1216,4,0.9920933948016716,0.9959953047627034,0.9984797508816431,32
q2q4_monolithic_same_solver_reference,1216,20,0.9870010965713498,0.9925009246088848,0.9984143595720356,32
q2q4_monolithic_same_solver_reference,1216,39,0.9913401451190118,0.996880467872879,0.9991540528586473,32
q2q4_monolithic_same_solver_reference,1248,0,0.9995979394437102,0.9999211113407228,0.9999731664774635,32
q2q4_monolithic_same_solver_reference,1248,4,0.9927529099345314,0.9962694584752514,0.998574951257752,32
q2q4_monolithic_same_solver_reference,1248,20,0.9876662845083091,0.9931905007061703,0.9985631342128947,32
q2q4_monolithic_same_solver_reference,1248,39,0.9922271026646066,0.9972435623501716,0.9992355112577889,32
q2q4_monolithic_same_solver_reference,1280,0,0.9996380304224449,0.9999363995384891,0.99997757285052,32
q2q4_monolithic_same_solver_reference,1280,4,0.9933362850030485,0.99661069283028,0.9987041640652925,32
q2q4_monolithic_same_solver_reference,1280,20,0.9885209156191498,0.993894658521006,0.998675357060102,32
q2q4_monolithic_same_solver_reference,1280,39,0.9925956642349814,0.9973868774004373,0.9992863506656052,32
q2q4_monolithic_same_solver_reference,1284,0,0.9996534339946495,0.9999377706411555,0.9999789499721812,32
q2q4_monolithic_same_solver_reference,1284,4,0.9932595730949825,0.996647701834686,0.9987522556487798,32
q2q4_monolithic_same_solver_reference,1284,20,0.9887536476017134,0.9940212088403377,0.9987117476432482,32
q2q4_monolithic_same_solver_reference,1284,39,0.9925964672369577,0.9975033479836013,0.9992859353743613,32
q2q4_monolithic_same_solver_reference,1288,0,0.9996619850292864,0.9999392768177507,0.9999792523763664,32
q2q4_monolithic_same_solver_reference,1288,4,0.9933566061969155,0.9967085337006772,0.9987695966460302,32
q2q4_monolithic_same_solver_reference,1288,20,0.988812191292317,0.9940095310069939,0.9987110574092312,32
q2q4_monolithic_same_solver_reference,1288,39,0.992944812858298,0.9975135230479786,0.9992998485871568,32
q2q4_monolithic_same_solver_reference,1292,0,0.9996694760749566,0.9999420453827137,0.999980189326058,32
q2q4_monolithic_same_solver_reference,1292,4,0.9933929130440471,0.9967513882144592,0.9987882071524239,32
q2q4_monolithic_same_solver_reference,1292,20,0.9889593071627318,0.9940477295677714,0.9986895243939095,32
q2q4_monolithic_same_solver_reference,1292,39,0.9930238272463556,0.9975364455530042,0.9993081504300269,32
q2q4_monolithic_same_solver_reference,1296,0,0.9996708285300344,0.9999439450976175,0.9999805313635792,32
q2q4_monolithic_same_solver_reference,1296,4,0.993489593195321,0.9967856399229363,0.9988200159696394,32
q2q4_monolithic_same_solver_reference,1296,20,0.9890215765019887,0.9940392487593139,0.9986884765905372,32
q2q4_monolithic_same_solver_reference,1296,39,0.9930557633272967,0.9975592891398584,0.9993183132326875,32
q2q4_monolithic_same_solver_reference,1300,0,0.9996862082540786,0.9999448761818148,0.9999812793736181,32
q2q4_monolithic_same_solver_reference,1300,4,0.9935652903244042,0.99676503643725,0.9988200671928354,32
q2q4_monolithic_same_solver_reference,1300,20,0.9891421530139558,0.9941815521374796,0.9987257984829666,32
q2q4_monolithic_same_solver_reference,1300,39,0.9933713264200387,0.9975632421767369,0.9993363983084077,32
q2q4_monolithic_same_solver_reference,1304,0,0.9997006444060713,0.9999472522888563,0.9999827624153242,32
q2q4_monolithic_same_solver_reference,1304,4,0.9936700732705985,0.9968541108333807,0.9988180153138642,32
q2q4_monolithic_same_solver_reference,1304,20,0.9894343459997618,0.9942704318656369,0.9987247641499531,32
q2q4_monolithic_same_solver_reference,1304,39,0.993183348592267,0.9975999822394894,0.9993326968798631,32
q2q4_monolithic_same_solver_reference,1308,0,0.9997028815947151,0.9999478570591869,0.9999830274677013,32
q2q4_monolithic_same_solver_reference,1308,4,0.993663965590577,0.9968903824833042,0.9988465574257891,32
q2q4_monolithic_same_solver_reference,1308,20,0.9894799100024145,0.9942456797613861,0.9987843439872561,32
q2q4_monolithic_same_solver_reference,1308,39,0.9933030598008734,0.9976402283032566,0.9993329633297174,32
q2q4_monolithic_same_solver_reference,1312,0,0.9997080566889699,0.9999498730853571,0.9999838475397267,32
q2q4_monolithic_same_solver_reference,1312,4,0.9938816614731286,0.9968906455380719,0.9988522860833332,32
q2q4_monolithic_same_solver_reference,1312,20,0.9894607933063885,0.9942832774865746,0.9987641891558817,32
q2q4_monolithic_same_solver_reference,1312,39,0.9933119572590154,0.9976841835351613,0.9993449126226439,32
q2q4_monolithic_same_solver_reference,1316,0,0.9997124628952866,0.9999516997936803,0.9999841170004723,32
q2q4_monolithic_same_solver_reference,1316,4,0.993799122432371,0.9969793310421716,0.9988599510366748,32
q2q4_monolithic_same_solver_reference,1316,20,0.9897222239446903,0.9943293997549797,0.9987966121821027,32
q2q4_monolithic_same_solver_reference,1316,39,0.9935808785243168,0.9976927101189503,0.9993609789200562,32
q2q4_monolithic_same_solver_reference,1320,0,0.9997222306774278,0.9999522285786737,0.999984507259565,32
q2q4_monolithic_same_solver_reference,1320,4,0.9939610506484169,0.9969053022206849,0.9988608720871415,32
q2q4_monolithic_same_solver_reference,1320,20,0.9897687762548135,0.9944141188507285,0.9987991395010275,32
q2q4_monolithic_same_solver_reference,1320,39,0.9935786477952645,0.9977044371630894,0.9993592220295472,32
q2q4_monolithic_same_solver_reference,1324,0,0.9997255022254062,0.9999566756506679,0.9999843263635274,32
q2q4_monolithic_same_solver_reference,1324,4,0.9939755062386414,0.997036338420241,0.9988888091663405,32
q2q4_monolithic_same_solver_reference,1324,20,0.9897557683164018,0.9944018959813955,0.9988300550778065,32
q2q4_monolithic_same_solver_reference,1324,39,0.9937353986357776,0.9977148496404591,0.999370681548315,32
